P1_B2004,P1_B2016,P1_B3004,P1_B3005,P1_B4002,P1_B4005,P1_B400B,P1_B4022,P1_FCV01D,P1_FCV01Z,P1_FCV02D,P1_FCV02Z,P1_FCV03D,P1_FCV03Z,P1_FT01,P1_FT01Z,P1_FT02,P1_FT02Z,P1_FT03,P1_FT03Z,P1_LCV01D,P1_LCV01Z,P1_LIT01,P1_PCV01D,P1_PCV01Z,P1_PCV02D,P1_PCV02Z,P1_PIT01,P1_PIT02,P1_PP01AD,P1_PP01AR,P1_TIT01,P1_TIT02,P2_24Vdc,P2_CO_rpm,P2_HILout,P2_MSD,P2_SIT01,P2_SIT02,P2_VT01,P2_VXT02,P2_VXT03,P2_VYT02,P2_VYT03,P3_FIT01,P3_LCP01D,P3_LCV01D,P3_LIT01,P3_PIT01,P4_HT_FD,P4_HT_LD,P4_HT_PO,P4_HT_PS,P4_LD,P4_ST_FD,P4_ST_GOV,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01,class
0.10178,1.50729,403.78854,985.37353,32.59527,100,2836.91797,36.60906,100,99.91608,0,-1.86768,50.28576,51.25579,172.27171,838.73749,1988.63977,2836.91797,239.76421,985.22742,8.50928,8.23364,405.98096,42.85769,43.34411,12,12.26196,1.38718,0.2771,540833,540833,34.8114,35.05553,28.02817,54092,718.49365,763.19324,783,782.58875,11.80966,-3.5879,-1.2558,4.2235,6.2218,-27,440,15344,6541,-24,0,71.23843,71.94012,0,422.43567,-0.00137,19325,351.07422,357.89209,0,10053,27561,0
0.10178,1.50531,403.78854,985.37353,32.59527,100,2848.70996,36.6041,100,99.91608,0,-1.86768,50.2846,51.25579,172.46242,831.77948,1981.77331,2848.70996,239.95489,985.66242,8.49214,8.23364,406.13434,42.89753,43.35174,12,12.26196,1.38718,0.27634,540833,540833,34.79614,35.04028,28.02558,54113,722.00317,763.19324,784,783.85761,11.8355,-3.2928,-1.1414,4.221,6.0823,-27,424,15312,6517,-24,-0.00022,71.11545,71.8858,0,421.63989,0.00101,19295,350.73059,357.69311,0,10053,27557,0
0.10178,1.50165,403.78854,985.37353,32.59527,100,2844.63892,36.59495,100,99.91608,0,-1.86768,50.26519,51.25579,172.8439,832.21429,1968.99414,2844.63892,240.52705,985.66242,8.44019,8.23364,406.08322,42.95236,43.35174,12,12.26196,1.38718,0.27634,540833,540833,34.79614,35.04028,28.03253,54103,725.56152,763.19324,784,783.87714,11.88482,-2.9768,-1.0877,3.9963,5.845,-27,400,15296,6507,-24,-0.00022,70.99246,71.68695,0,424.15362,-0.00087,19302,352.99115,357.40381,0,10053,27556,0
0.10178,1.50119,403.78854,985.37353,32.59527,100,2839.5852,36.5938,100,99.91608,0,-1.86768,50.2075,51.25579,175.13277,833.08411,1982.34558,2839.5852,240.33637,986.09717,8.38391,8.23364,406.23657,42.98934,43.35174,12,12.26196,1.38718,0.2771,540833,540833,34.79614,35.0708,28.02993,54113,715.12451,763.19324,784,784.03534,11.94244,-2.9005,-1.2011,3.5621,5.6038,-27,376,15280,6492,-24,-7.00E-05,70.86951,71.57843,0,420.44635,0.00072,19248,352.53906,356.71655,0,10053,27553,0
0.10178,1.49738,403.78854,985.37353,32.59527,100,2830.17969,36.58427,100,99.91608,0,-1.86768,50.21765,51.25579,174.94199,838.30273,1984.4436,2830.17969,240.14566,987.40167,8.36008,8.23364,406.18543,43.05726,43.34411,12,12.25433,1.38718,0.27634,540833,540833,34.8114,35.04028,28.02733,54106,715.12451,763.19324,783,783.20984,11.99779,-3.1446,-1.4399,3.1345,5.5074,-27,360,15264,6479,-24,0,70.71759,71.52417,0,421.16968,0.00029,19158,351.03803,355.59534,0,10053,27551,0
0.10178,1.49982,403.78854,985.37353,32.59527,100,2840.00635,36.59037,100,99.91608,0,-1.86768,50.22953,51.26343,173.41615,837.86774,1977.76782,2840.00635,239.95489,986.96692,8.37075,8.23364,406.28769,43.08154,43.34411,12,12.25433,1.38794,0.27634,540833,540833,34.79614,35.05553,28.02733,54121,718.60352,763.19324,783,782.68707,11.98479,-3.5264,-1.6274,3.0191,5.6314,-27,344,15232,6456,-24,-0.00022,70.6091,71.37946,0,419.75909,0.0008,19159,348.84985,355.43256,0,10053,27551,0
0.10178,1.49371,403.78854,985.37353,32.59527,100,2841.55054,36.57511,100,99.91608,0,-1.86768,50.24317,51.25579,175.70494,834.38886,1964.98852,2841.55054,240.52705,986.5321,8.35816,8.23364,406.28769,43.11798,43.34411,12,12.25433,1.38718,0.2771,540833,540833,34.8114,35.04028,28.02906,54121,715.07568,763.19324,783,783.47046,11.93073,-3.9199,-1.73,3.1997,5.8941,-27,320,15216,6446,-24,0,70.47165,71.271,0,420.42822,0.00123,19089,347.52966,354.38373,0,10053,27552,0
0.10178,1.49127,403.78854,985.37353,32.59527,100,2836.63721,36.56901,100,99.90845,0,-1.86005,50.18548,51.25579,175.32347,839.60724,1979.10303,2836.63721,240.33637,986.09717,8.29266,8.23364,406.49216,43.16244,43.35174,12,12.25433,1.38794,0.27634,540833,540833,34.79614,35.04028,28.03074,54105,725.59815,763.19324,786,785.57086,11.86158,-4.0368,-1.6245,3.6317,6.1725,-27,304,15184,6421,-24,-0.00022,70.37762,71.14441,0,420.86224,-0.00159,19130,349.42853,354.31134,0,10053,27554,0
0.10178,1.48914,403.78854,985.37353,32.59527,100,2827.23144,36.56367,100,99.90845,0,-1.87531,50.19563,51.25579,174.75128,838.73749,1963.46265,2827.23144,239.95489,987.40167,8.25933,8.23364,406.59439,43.18859,43.35174,12,12.25433,1.38718,0.2771,540833,540833,34.79614,35.05553,28.02905,54105,715.08789,763.19324,784,783.74463,11.80482,-3.8664,-1.4301,4.0365,6.2812,-27,296,15168,6411,-24,0,70.27634,71.07202,0,418.54742,0.00058,19033,346.67969,353.38904,0,10053,27553,0
0.10178,1.48517,403.78854,985.37353,32.59527,100,2837.61987,36.55375,100,99.90845,0,-1.86768,50.22578,51.25579,174.75128,837.43292,1974.90686,2837.61987,240.33637,986.96692,8.26112,8.23364,406.64551,43.25642,43.35174,12,12.25433,1.38794,0.27634,540833,540833,34.8114,35.05553,28.02213,54121,708.08105,763.19324,785,784.99658,11.81567,-3.4694,-1.2046,4.2423,6.1949,-27,288,15136,6400,-24,0,70.16058,70.96356,0,417.67938,0,18975,348.45196,352.39441,0,10053,27558,0
0.10178,1.48807,403.78854,985.37353,32.59527,100,2826.1084,36.561,100,99.90845,0,-1.87531,50.18636,51.25579,173.41615,837.43292,1981.01025,2826.1084,240.33637,986.09717,8.20326,8.23364,406.69659,43.26682,43.35174,12,12.26196,1.38641,0.27557,540833,540833,34.79614,35.04028,28.02645,54127,694.11621,763.19324,783,783.2478,11.86305,-3.083,-1.1076,4.0952,5.9312,-27,264,15120,6382,-24,-0.00022,70.06656,70.83697,0,420.06653,-0.00072,19043,347.60199,352.93695,0,10053,27556,0
0.10178,1.4812,403.78854,985.37353,32.59527,100,2834.53149,36.54383,100,99.90845,0,-1.86768,50.17999,51.25579,173.22537,834.38886,1986.7323,2834.53149,240.33637,986.96692,8.1772,8.23364,406.79886,43.30784,43.35174,12,12.25433,1.38718,0.27557,540833,540833,34.8114,35.0708,28.02993,54111,725.65918,763.19324,781,780.9588,11.91544,-2.9082,-1.141,3.7816,5.7,-27,256,15104,6364,-24,-0.00022,69.9942,70.72839,0,418.16766,-0.00101,19041,347.71051,352.61145,0,10053,27551,0
0.10178,1.47861,403.78854,985.37353,32.59527,100,2839.02344,36.53735,100,99.90845,0,-1.86768,50.17361,51.25579,173.41615,833.95386,1982.34558,2839.02344,240.52705,986.96692,8.14245,8.23364,406.74771,43.36275,43.35174,12,12.26196,1.38718,0.27557,540833,540833,34.79614,35.04028,28.03081,54122,725.65918,763.19324,785,785.26764,11.97915,-2.9763,-1.3102,3.3437,5.5325,-27,240,15072,6342,-24,0,69.89294,70.65613,0,416.21454,0.00072,18931,345.34143,351.34546,0,10053,27557,0
0.10178,1.48105,403.78854,985.37353,32.59527,100,2843.23486,36.54345,100,99.90845,0,-1.86768,50.14898,51.25579,175.70494,834.38886,1986.92322,2843.23486,240.52705,986.96692,8.11465,8.23364,406.74771,43.40648,43.35174,12,12.26196,1.38718,0.27634,540833,540833,34.79614,35.05553,28.02645,54114,729.1687,763.19324,784,784.33563,11.9927,-3.345,-1.5484,3.045,5.5714,-27,232,15056,6335,-24,-0.00022,69.82785,70.54761,0,415.18372,0.00174,18953,345.64887,351.74335,0,10053,27561,0
0.10178,1.48044,403.78854,985.37353,32.59527,100,2840.00635,36.54192,100,99.91608,0,-1.86768,50.14086,51.25579,174.17903,839.60724,1972.04602,2840.00635,239.95489,987.40167,8.09475,8.23364,406.90106,43.42427,43.35174,12,12.26196,1.38718,0.27557,540833,540833,34.8114,35.04028,28.03162,54079,722.16797,763.19324,785,784.70203,11.94855,-3.8011,-1.7106,3.1099,5.8,-27,216,15040,6325,-24,0,69.76996,70.42096,0,417.20923,0.00318,18868,346.44458,350.80298,0,10053,27561,0
0.10178,1.47494,403.78854,985.37353,32.59527,100,2843.37549,36.52819,100,99.91608,0,-1.86768,50.18754,51.25579,173.98833,836.12817,1983.10828,2843.37549,240.52705,987.40167,8.10278,8.23364,407.00333,43.45934,43.35174,12,12.26196,1.38718,0.27557,540833,540833,34.79614,35.04028,28.03169,54077,722.21069,763.19324,779,779.02185,11.92025,-3.9657,-1.7219,3.2621,5.9479,-27,208,15024,6305,-24,-0.00015,69.6904,70.42096,0,418.07721,-0.00145,18912,347.65625,350.76679,0,10053,27560,0
0.10178,1.47327,403.78854,985.37353,32.59527,100,2832.42578,36.52399,100,99.91608,0,-1.86768,50.12985,51.25579,168.64778,835.69336,1983.10828,2832.42578,241.09929,986.09717,8.01715,8.23364,407.00333,43.47836,43.35174,12,12.26196,1.38641,0.27786,540833,540833,34.8114,35.02502,28.03085,54104,715.23438,763.19324,782,782.15582,11.89306,-4.033,-1.6913,3.4212,6.0538,-27,200,15008,6288,-24,-0.00022,69.647,70.27631,0,416.21454,-0.00022,18932,346.44458,350.94763,0,10053,27551,0
0.10178,1.46869,403.78854,985.37353,32.59527,100,2840.56763,36.51255,100,99.91608,0,-1.86768,50.06694,51.25579,172.8439,823.51697,1975.28845,2840.56763,240.52705,987.40167,7.94272,8.23364,407.15668,43.54315,43.35174,12,12.25433,1.38718,0.27634,540833,540833,34.8114,35.04028,28.0273,54085,708.26416,763.19324,781,781.12195,11.84569,-4.0241,-1.5808,3.7428,6.2068,-27,184,14992,6262,-24,0,69.57465,70.24011,0,415.18372,0.00022,18876,343.98511,349.89874,0,10053,27551,0
0.10178,1.4725,403.78854,985.37353,32.59527,100,2840.56763,36.52209,100,99.91608,0,-1.86768,50.10841,51.26343,175.70494,833.08411,1992.07288,2840.56763,240.71783,988.70636,7.94432,8.23364,407.31,43.58619,43.34411,12,12.25433,1.38718,0.2771,540833,540833,34.8114,35.04028,28.03084,54104,715.25879,763.19324,784,784.3017,11.80846,-3.9086,-1.4529,3.9795,6.2788,-27,176,14976,6253,-24,-0.00022,69.49509,70.16785,0,415.18372,0.00116,18826,345.55847,349.64557,0,10053,27558,0
0.10178,1.47327,403.78854,985.37353,32.59527,100,2834.81226,36.52399,100,99.91608,0,-1.86768,50.08202,51.25579,174.36981,839.60724,1962.50928,2834.81226,240.52705,987.40167,7.87929,8.23364,407.20779,43.6052,43.35174,12,12.25433,1.38794,0.2771,540833,540833,34.79614,35.04028,28.02818,54115,718.83545,763.19324,783,783.38837,11.80864,-3.6586,-1.286,4.1903,6.2512,-27,168,14960,6242,-24,-0.00022,69.48062,70.04126,0,414.56885,0.00166,18869,347.24036,350.13385,0,10053,27551,0
0.10178,1.46869,403.78854,985.37353,32.59527,100,2847.16553,36.51255,100,99.91608,0,-1.86768,50.09044,51.25579,173.98833,836.56317,1971.8551,2847.16553,240.90852,987.83667,7.88919,8.23364,407.31,43.62754,43.35174,12,12.25433,1.38718,0.27634,540833,540833,34.79614,35.04028,28.02909,54107,718.77441,763.19324,784,784.08881,11.84331,-3.2318,-1.1122,4.2137,6.0616,-27,160,14944,6223,-24,0,69.40106,70.00507,0,415.74439,-0.00051,18820,346.06482,349.0849,0,10053,27561,0
0.10178,1.46594,403.78854,985.37353,32.59527,100,2825.40674,36.50568,100,99.91608,0,-1.86768,50.04579,51.25579,173.41615,835.69336,1975.66968,2825.40674,240.71783,987.40167,7.81456,8.23364,407.20779,43.67935,43.57299,12,12.25433,1.39023,0.27634,540833,540833,34.79614,35.04028,28.02736,54094,718.82324,763.19324,782,782.35022,11.88592,-2.9726,-1.0938,3.9685,5.818,-27,152,14928,6204,-24,-0.00022,69.35764,69.93268,0,414.71356,-0.00051,18795,346.48077,348.74127,0,10053,27557,0
0.10178,1.46762,403.78854,985.37353,32.59527,100,2832.2854,36.50988,100,99.91608,0,-1.87531,50.05246,51.26343,173.22537,834.38886,1981.77331,2832.2854,240.90852,988.27142,7.82278,8.23364,407.46335,43.69875,44.59534,12,12.25433,1.39633,0.27634,540833,540833,34.79614,35.04028,28.02733,54088,718.76221,763.19324,783,783.05908,11.92552,-2.8932,-1.1512,3.6953,5.6564,-27,144,14912,6177,-24,-0.00022,69.30701,69.87848,0,415.18372,-0.00231,18862,345.08826,348.95831,0,10053,27556,0
0.10178,1.46671,403.78854,985.37353,32.59527,100,2835.09277,36.50759,100,99.90845,0,-1.86768,50.02435,51.25579,173.98833,833.95386,1982.15491,2835.09277,240.14566,987.83667,7.73898,8.23364,407.36115,43.68812,44.64874,12,12.26196,1.39633,0.27557,540833,540833,34.79614,35.04028,28.0325,54090,724.67651,763.19324,785,784.87909,11.98132,-2.9754,-1.2983,3.3285,5.5302,-27,136,14912,6169,-24,0,69.27808,69.80615,0,413.30298,0.00123,18739,344.65418,347.99988,0,10053,27558,0
0.10178,1.4635,403.78854,985.37353,32.59527,100,2839.5852,36.49958,100,99.90845,0,-1.87531,50.08581,51.25579,174.56052,835.69336,1969.94788,2839.5852,239.95489,988.27142,7.7995,8.23364,407.5145,43.74333,44.67926,12,12.26196,1.39633,0.27481,540833,540833,34.8114,35.05553,28.03247,54112,721.12427,763.19324,783,782.85614,11.99809,-3.184,-1.4532,3.1068,5.5239,-27,128,14896,6155,-24,0,69.23465,69.76996,0,414.15289,0.00015,18743,343.82239,347.67432,0,10053,27558,0
0.10178,1.46762,403.78854,985.37353,32.59527,100,2839.86597,36.50988,100,99.90845,0,-1.86768,50.09944,51.25579,175.51417,836.99799,1981.01025,2839.86597,240.33637,986.5321,7.77218,8.23364,407.5145,43.73492,44.65637,12,12.26196,1.39557,0.27557,540833,540833,34.79614,35.04028,28.0325,54114,704.79126,763.19324,783,782.89508,11.97992,-3.5453,-1.6342,3.0076,5.6259,-27,120,14880,6140,-24,-0.00022,69.18402,69.69763,0,415.52734,0,18734,346.6073,347.63818,0,10053,27557,0
0.10178,1.45923,403.78854,985.37353,32.59527,100,2830.88159,36.4889,100,99.90845,0,-1.86768,50.06002,51.25579,174.94199,839.1723,1965.75171,2830.88159,241.09929,986.09717,7.71777,8.23364,407.6167,43.77198,44.64874,12,12.26196,1.39709,0.27481,540833,540833,34.8114,35.05553,28.03169,54110,709.43603,763.19324,785,784.50433,11.94331,-3.841,-1.7053,3.1338,5.8238,-27,120,14880,6109,-24,-0.00022,69.13339,69.57104,0,414.69543,-0.0013,18761,342.66498,347.42114,0,10053,27557,0
0.10178,1.45953,403.78854,985.37353,32.59527,100,2839.02344,36.48966,100,99.91608,0,-1.86768,49.98059,51.25579,175.13277,837.86774,1983.87146,2839.02344,240.90852,986.96692,7.60776,8.23364,407.6167,43.79515,44.64874,12,12.26196,1.39557,0.27634,540833,540833,34.8114,35.04028,28.02905,54120,725.81177,763.19324,782,782.04126,11.89785,-4.023,-1.6928,3.3904,6.0253,-27,112,14848,6096,-24,0.00022,69.06107,69.57104,0,409.72223,0.00376,18640,340.31396,346.37225,0,10053,27554,0
0.10178,1.45938,403.78854,985.37353,32.59527,100,2827.79321,36.48928,100,99.91608,0,-1.86768,49.98552,51.25579,175.32347,838.30273,1981.39185,2827.79321,240.71783,988.70636,7.59582,8.23364,407.66782,43.8335,44.64874,12,12.26196,1.39633,0.27634,540833,540833,34.8114,35.05553,28.02473,54094,708.25806,763.19324,783,783.22315,11.83953,-4.007,-1.5541,3.778,6.2073,-27,104,14832,6093,-24,0,68.94531,69.57104,0,410.42749,0.00145,18591,338.66827,345.21484,0,10053,27554,0
0.10178,1.45923,403.78854,985.37353,32.59527,100,2841.12939,36.4889,100,99.91608,0,-1.86768,49.99219,51.25579,177.04009,838.73749,1959.26648,2841.12939,241.28999,988.27142,7.57717,8.22601,407.71896,43.82527,44.64874,12,12.26196,1.39633,0.2771,540833,540833,34.82666,35.05553,28.03074,54128,718.71948,763.19324,783,783.25903,11.80171,-3.7892,-1.3537,4.1075,6.2675,-27,104,14784,6077,-24,0.00029,68.71384,69.42633,0,403.50116,0.00181,18448,335.99176,343.08087,0,10053,27551,0
0.10178,1.45236,403.78854,985.37353,32.59527,100,2839.30444,36.47173,100,99.91608,0,-1.86768,49.92754,51.25579,174.36981,842.65137,1981.01025,2839.30444,240.90852,987.83667,7.48907,7.38678,407.71896,43.83406,44.64874,12,12.26196,1.41769,0.27634,540833,540833,34.79614,35.04028,28.02993,54098,718.70117,763.19324,783,782.94427,11.81693,-3.424,-1.1749,4.2529,6.1542,-27,96,14752,6065,-24,0,68.46066,69.31787,0,401.43957,-0.00101,18472,334.09283,342.53833,0,10053,27562,0
0.10178,1.4487,403.78854,985.37353,32.59527,100,2823.02002,36.46258,100,99.91608,0,-1.86768,49.949,51.25579,165.40524,836.56317,1985.20642,2823.02002,240.71783,989.14117,7.49261,7.2876,407.66782,43.69282,44.64874,12,12.25433,1.43219,0.27634,540833,540833,34.8114,35.05553,28.02993,54122,701.23901,763.19324,786,785.78455,11.8671,-3.067,-1.0862,4.081,5.8954,-27,96,14704,6039,-24,0,68.0845,69.19128,0,400.30023,0,18431,328.39624,341.57983,0,10053,27561,0
0.10178,1.43817,403.78854,985.37353,32.59527,100,2839.02344,36.43626,100,99.91608,0,-1.86768,49.95567,51.25579,162.73497,816.12396,1972.99939,2839.02344,240.71783,988.27142,7.49021,7.27997,407.77008,43.63416,44.64874,12,12.26196,1.43295,0.27557,540833,540833,34.79614,35.04028,28.03169,54103,702.35596,763.19324,784,784.18854,11.93037,-2.8956,-1.157,3.6481,5.6124,-27,88,14672,6019,-24,0.00029,67.77344,68.95612,0,396.64716,0.00152,18279,328.52289,339.53632,0,10053,27552,0
0.10178,1.43955,403.78854,985.37353,32.59527,100,2842.11182,36.43969,100,99.91608,0,-1.86768,49.94582,51.25579,166.54968,810.03571,1975.28845,2842.11182,240.33637,987.83667,7.44686,7.27997,407.77008,43.61301,44.65637,12,12.25433,1.436,0.27634,540833,540833,34.8114,35.04028,28.02726,54095,708.26416,763.19324,783,782.96478,11.98353,-2.994,-1.3095,3.2934,5.4969,-27,80,14608,6006,-24,0.00029,67.45514,68.77527,0,393.89832,0.0008,18188,327.11224,337.94488,0,10055,27554,0
0.10178,1.43558,403.78854,985.37353,32.59527,100,2833.12744,36.42977,100,99.91608,0,-1.86768,49.97249,51.25579,164.45158,818.73328,1977.19556,2833.12744,240.33637,987.83667,7.45519,7.27997,407.77008,43.54783,44.64111,12,12.25433,1.43448,0.27557,540833,540833,34.79614,35.05553,28.03253,54114,729.26025,763.19324,786,785.55438,11.99681,-3.2201,-1.4668,3.0798,5.5091,-27,80,14560,5999,-24,0,67.10794,68.52216,0,391.20367,-0.00065,18106,325.73785,336.06409,0,10064,27553,0
0.10178,1.42596,403.78854,985.37353,32.59527,100,2834.81226,36.40574,100,99.91608,0,-1.87531,49.96612,51.25579,163.49793,813.94958,1985.96948,2834.81226,240.33637,986.96692,7.43146,7.2876,407.71896,43.52038,44.64874,12,12.26196,1.43448,0.27557,540833,540833,34.79614,35.05553,28.02476,54146,711.77978,763.19324,788,787.68988,11.96381,-3.6706,-1.6591,3.0425,5.6984,-27,72,14496,5992,-24,0.00029,66.76794,68.28699,0,389.44952,0.00137,17991,321.97626,334.59924,0,10057,27551,0
0.10178,1.42017,403.78854,985.37353,32.59527,100,2836.21582,36.39124,100,99.90845,0,-1.86768,49.95974,51.25579,164.26082,811.77527,1993.4082,2836.21582,240.33637,986.96692,7.41614,7.27997,407.71896,43.47317,44.64874,12,12.25433,1.43524,0.27557,540833,540833,34.79614,35.05553,28.03078,54120,715.25269,763.19324,786,786.49969,11.88552,-4.0272,-1.6743,3.4486,6.0501,-27,72,14432,5975,-24,0,66.32669,68.05194,0,387.55066,0.00202,17971,321.41565,333.98438,0,10057,27549,0
0.10178,1.41254,403.78854,985.37353,32.59527,100,2842.67358,36.37217,100,99.90845,0,-1.87531,49.95337,51.25579,165.02377,813.51465,1982.34558,2842.67358,240.52705,986.96692,7.39269,7.27997,407.82117,43.42054,44.64874,12,12.26196,1.43524,0.27634,540833,540833,34.79614,35.04028,28.02814,54120,709.33227,763.19324,787,786.70868,11.8072,-3.88,-1.4361,3.9767,6.2447,-27,64,14384,5965,-24,0.00029,65.965,67.7807,0,382.72211,0.00094,17841,319.15509,331.77808,0,10053,27552,0
0.10178,1.40536,403.78854,985.37353,32.59527,100,2848.14844,36.35424,100,99.90845,0,-1.86768,49.92873,51.25579,165.21454,815.25421,1995.88782,2848.14844,240.14566,986.96692,7.33472,7.27997,407.71896,43.39519,44.64874,12,12.26196,1.436,0.27634,540833,540833,34.79614,35.05553,28.02909,54120,722.30225,763.19324,783,783.05194,11.81019,-3.5194,-1.2148,4.2291,6.1926,-27,64,14320,5926,-24,0,65.625,67.54559,0,383.15613,0.00101,17848,317.27435,331.2898,0,10056,27549,0
0.10178,1.40338,403.78854,985.37353,32.59527,100,2840.00635,36.34928,100,99.90845,0,-1.86768,49.95714,51.25579,164.45158,815.68915,1976.24182,2840.00635,240.90852,987.40167,7.36126,7.27997,407.77008,43.33199,44.64874,12,12.26196,1.43524,0.2771,540833,540833,34.79614,35.04028,28.02726,54117,708.21533,763.19324,785,784.50537,11.85571,-3.1329,-1.0917,4.1432,5.9684,-27,56,14256,5922,-24,-0.00022,65.29224,67.1839,0,382.72211,-0.00137,17779,316.73175,329.75263,0,10057,27556,0
0.10178,1.39514,403.78854,985.37353,32.59527,100,2849.97339,36.32868,100,99.91608,0,-1.86768,49.87946,51.25579,164.64229,813.94958,1982.72705,2849.97339,240.52705,986.5321,7.26023,7.27997,407.6167,43.31397,44.65637,12,12.26196,1.43448,0.27557,540833,540833,34.8114,35.04028,28.03341,54109,711.76758,763.19324,781,781.34955,11.90376,-2.9162,-1.0985,3.8568,5.734,-27,56,14192,5917,-24,0,64.97394,66.94879,0,380.66046,0.0013,17700,315.99036,328.55902,0,10056,27551,0
0.10178,1.39484,403.78854,985.37353,32.59527,100,2835.51392,36.32792,100,99.91608,0,-1.86768,49.90439,51.25579,164.64229,814.3844,1977.57715,2835.51392,240.71783,988.27142,7.29209,7.27997,407.5145,43.27213,44.64874,12,12.26196,1.43524,0.2771,540833,540833,34.79614,35.04028,28.02385,54115,715.2832,763.19324,781,781.46185,11.94799,-2.9003,-1.2079,3.4997,5.557,-27,48,14128,5900,-24,0,64.64844,66.64136,0,377.04352,0.00123,17647,312.26489,327.32929,0,10055,27549,0
0.10178,1.38995,403.78854,985.37353,32.59527,100,2840.28711,36.31571,100,99.91608,0,-1.86768,49.87801,51.25579,163.68863,814.3844,1980.43811,2840.28711,240.90852,987.40167,7.26658,7.2876,407.41226,43.21543,44.64874,12,12.26196,1.43524,0.2771,540833,540833,34.8114,35.04028,28.02385,54093,718.76221,763.19324,782,782.17114,11.99418,-3.0616,-1.3686,3.1877,5.5026,-27,48,14064,5887,-24,-0.00015,64.25058,66.37006,0,376.37445,-0.00101,17564,311.61383,325.81018,0,10056,27558,0
0.10178,1.38416,403.78854,985.37353,32.59527,100,2836.49683,36.30122,100,99.91608,0,-1.86768,49.84989,51.25579,165.40524,812.21008,1981.77331,2836.49683,240.52705,987.83667,7.23996,7.27997,407.41226,43.16585,44.64874,12,12.26196,1.43524,0.27634,540833,540833,34.79614,35.05553,28.0299,54088,718.78052,763.19324,783,782.94427,11.99395,-3.35,-1.5355,3.0256,5.5494,-27,48,14016,5879,-24,-0.00022,63.93951,66.09882,0,374.40326,-0.00109,17499,310.25751,324.3634,0,10059,27557,0
0.10178,1.37958,403.78854,985.37353,32.59527,100,2838.60254,36.28977,100,99.91608,0,-1.86768,49.87483,51.25579,165.02377,816.12396,1984.25293,2838.60254,240.33637,988.27142,7.24853,7.27997,407.46335,43.11238,44.64874,12,12.25433,1.43524,0.27634,540833,540833,34.79614,35.04028,28.02902,54114,701.28174,763.19324,787,786.53278,11.96609,-3.6628,-1.6543,3.0337,5.6856,-27,48,13952,5862,-24,-0.00036,63.66464,65.79138,0,376.10315,-0.00239,17509,311.19794,323.83893,0,10055,27561,0
0.10178,1.3747,403.78854,985.37353,32.59527,100,2839.5852,36.27757,100,99.91608,0,-1.86768,49.88498,51.25579,165.02377,815.25421,1972.99939,2839.5852,241.09929,987.40167,7.23436,7.27997,407.41226,43.05487,44.2749,12,12.26196,1.43448,0.27634,540833,540833,34.8114,35.05553,28.02476,54074,725.76904,763.19324,785,784.72253,11.91313,-3.955,-1.6803,3.2922,5.952,-27,40,13888,5841,-24,-0.00022,63.37528,65.48395,0,372.66705,-0.00145,17369,308.93738,322.01245,0,10057,27556,0
